"대여소 그룹","대여소 명","일자 / 월","대여 건수","반납 건수"
"양천구","750. 연의근린공원 건너편","202006","1004","1139"
"양천구","752. 성원2차 아파트","202006","1214","1157"
"양천구","754. 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆)","202006","1421","1537"
"양천구","755. 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆)","202006","2485","2473"
"양천구","756. 목동주차장","202006","2010","2126"
"양천구","757. 신정이펜하우스 1단지아파트 입구 사거리","202006","587","404"
"양천구","758. 한사랑교회 앞","202006","2246","2370"
"양천구","759. 보아스아파트 앞","202006","869","1011"
"양천구","760. 잣절보도육교 아래","202006","615","600"
"양천구","762. 오목로 무중력지대 앞","202006","1938","1973"
"양천구","763. 목동11단지 아파트","202006","1044","1046"
"양천구","764. 목동청소년수련관","202006","2568","2082"
"양천구","765. 오목교역 3번출구","202006","4692","4916"
"양천구","766. 신목동역 3번출구","202006","2960","2931"
"양천구","767.신정숲속마을아파트","202006","93","69"
"양천구","768.목동5단지아파트 501동","202006","487","465"
"양천구","769.CBS방송국 앞","202006","715","645"
"양천구","770.목동역5번출구 교통정보센터 앞","202006","1574","1569"
"양천구","771.목동아파트 703동 앞","202006","826","778"
"양천구","773.염창역 3, 4번 출구 사이","202006","538","503"
"양천구","774.등촌역 4번 출구","202006","267","263"
"양천구","775.세종그랑시아 앞(102동)","202006","337","234"
"양천구","776.목마공원","202006","177","122"
"양천구","777.신월6차보람아파트 앞","202006","413","407"
"양천구","779.양천나눔누리센터","202006","586","596"
"양천구","780.신정교 하부","202006","949","963"
"양천구","781.신정보도육교 아래","202006","767","728"
"양천구","782.서남병원 후문","202006","313","166"
"양천구","785.양천구청, 보건소 사잇길","202006","1749","1559"
"양천구","786.목동아파트 8단지 상가동 앞","202006","598","565"
"양천구","787.양천아파트 입구","202006","1769","1753"
"양천구","788.양천구청역 2번출구 옆","202006","1459","1384"
"양천구","790.화곡고가 사거리","202006","247","206"
"양천구","791.현대하이페리온","202006","753","706"
"양천구","792.목동트라팰리스 웨스턴에비뉴","202006","1265","1141"
"양천구","793.목동5단지아파트 534동","202006","139","113"
"양천구","794.양천문화회관","202006","125","111"
"양천구","795.양천 해누리타운","202006","460","440"
"양천구","797.목동아파트 1422동 1434동 사잇길","202006","644","629"
"영등포구","200. 국회의원회관","202006","744","738"
"영등포구","201. 진미파라곤 앞","202006","2336","2326"
"영등포구","202. 국민일보 앞","202006","4729","4673"
"영등포구","203. 국회의사당역 3번출구 옆","202006","2316","2288"
"영등포구","204. 국회의사당역 5번출구 옆","202006","1617","1615"
"영등포구","205. 산업은행 앞","202006","2225","2267"
"영등포구","206. KBS 앞","202006","2705","2554"
"영등포구","207. 여의나루역 1번출구 앞","202006","16167","16134"
"영등포구","209. 유진투자증권빌딩 앞","202006","1697","1695"
"영등포구","210. IFC몰","202006","6265","6309"
"영등포구","211. 여의도역 4번출구 옆","202006","3474","3225"
"영등포구","212. 여의도역 1번출구 옆","202006","2298","1339"
"영등포구","213. KT앞","202006","1889","1681"
"영등포구","214. 금융감독원 앞","202006","1642","1500"
"영등포구","215. 여의도고교 앞","202006","1739","1788"
"영등포구","216. 삼부아파트1동 앞","202006","1468","1473"
"영등포구","217. NH농협은행 앞","202006","1973","1967"
"영등포구","218. 증권거래소 앞","202006","1146","1088"
"영등포구","219. 롯데캐슬엠파이어 옆","202006","1465","1431"
"영등포구","220. 미성아파트 A동 앞","202006","1600","1203"
"영등포구","221. 여의도초교 앞","202006","2804","2859"
"영등포구","222. 시범아파트버스정류장 옆","202006","3848","4154"
"영등포구","223. 진주아파트상가 앞","202006","1682","1619"
"영등포구","224. 롯데캐슬 앞","202006","2187","2140"
"영등포구","225. 앙카라공원 앞","202006","1806","1406"
"영등포구","226. 샛강역 1번출구 앞","202006","2205","1720"
"영등포구","227. 양평2나들목 보행통로 입구","202006","3561","3847"
"영등포구","228. 선유도역 3번출구 앞","202006","5203","5274"
"영등포구","229. 양평1 보행육교 앞","202006","2798","2799"
"영등포구","230. 영등포구청역 1번출구","202006","5114","5096"
"영등포구","231. 남부고용노동지청 남측","202006","1131","1125"
"영등포구","232. 양평우림 이비즈센타 앞","202006","4174","4104"
"영등포구","233. YP 센터 앞","202006","588","584"
"영등포구","234. 영등포구민체육센터 앞","202006","1022","986"
"영등포구","235. 신길동 우리은행 옆","202006","1146","1125"
"영등포구","236. 문래동자이아파트 앞","202006","2229","2198"
"영등포구","238. 제2구민체육센타 앞","202006","1411","1406"
"영등포구","239. 유스호스텔 앞","202006","1350","1209"
"영등포구","240. 문래역 4번출구 앞","202006","2390","2372"
"영등포구","241. 신길우성1차아파트 앞 공원","202006","1485","1496"
"영등포구","242. 신길선원가와인아파트 앞","202006","1154","1132"
"영등포구","243. 이앤씨드림타워 앞","202006","2295","2269"
"영등포구","244. 영등포삼환아파트 앞","202006","2095","2002"
"영등포구","245. 삼성생명 당산사옥 앞","202006","2932","2918"
"영등포구","247. 당산역 10번출구 앞","202006","6663","6633"
"영등포구","248. 초원아파트 앞","202006","3549","3580"
"영등포구","249. 여의도중학교 옆","202006","3332","3596"
"영등포구","250. 대림아파트 사거리","202006","1070","1063"
"영등포구","251. 서울지방병무청 버스정류장","202006","1427","1445"
"영등포구","252. 보라매역4번출구","202006","2045","2064"
"영등포구","253. 신풍역 5번출구 인근","202006","1304","1289"
"영등포구","254. 도림신협 앞","202006","1435","1460"
"영등포구","255. 도림4거리","202006","1733","1768"
"영등포구","256. 동아에코빌입구","202006","1425","1410"
"영등포구","257. 신길삼거리(우리은행)","202006","3453","3870"
"영등포구","258. 신길역3번출구","202006","1511","1480"
"영등포구","259. 대방역6번출구","202006","3818","3852"
"영등포구","260. 여의도 마리나선착장 앞","202006","951","946"
"영등포구","262. 영문초등학교 사거리","202006","3584","3590"
"영등포구","263. 근로자회관 사거리","202006","3661","3687"
"영등포구","264. 교보생명보험 앞","202006","1571","1477"
"영등포구","265. 영등포유통상가 사거리","202006","1557","1503"
"영등포구","266. 영등포청과시장 사거리","202006","877","818"
"영등포구","267. 삼성화재 사옥 옆","202006","2067","2011"
"영등포구","268. 그랜드컨벤션센터 앞","202006","2266","2262"
"영등포구","270. 증권거래소후문교차로","202006","1064","1062"
"영등포구","271. 샛강생태공원방문자센터 앞","202006","757","744"
"영등포구","272. 당산육갑문","202006","7958","8127"
"영등포구","274. 영등포역지하쇼핑센타 5번출구","202006","4913","4945"
"영등포구","275. 신동아아파트","202006","2823","2831"
"영등포구","276. SK 영등포주유소","202006","2094","2105"
"영등포구","277. 영등포뉴타운지하상가 2번게이트","202006","2015","2012"
"영등포구","278. 쌍용플레티넘오피스텔","202006","2697","2665"
"영등포구","279. 영등포 푸르지오 아파트","202006","2078","1806"
"영등포구","280. 양평동6차현대아파트 앞","202006","2304","2321"
"영등포구","281. 신동아아파트 앞","202006","1299","1296"
"영등포구","282. 신한은행","202006","652","662"
"영등포구","283. 아크로타워 스퀘어(영등포시장)","202006","3794","3791"
"영등포구","284. 센트럴 푸르지오 시티 앞","202006","4391","4343"
"영등포구","285. 대림3동사거리(하나은행)","202006","764","774"
"영등포구","286. 우성아파트 교차로","202006","1532","1632"
"영등포구","287. 영등포전화국사거리 (서강어린이공원)","202006","1934","1913"
"영등포구","288. 쌍용예가(구청별관)","202006","1014","1003"
"영등포구","289. 대림3동사거리","202006","1137","1134"
"영등포구","290. 당산동 SK V1 빌딩","202006","1883","1897"
"영등포구","291. 문래동 하이테크 시티","202006","2701","2678"
"영등포구","292. 영일 어린이공원","202006","998","999"
"영등포구","293. 충북 미래관","202006","2978","2955"
"영등포구","295.영등포공원 분수대 앞","202006","1","1"
"영등포구","296.KT플라자 영등포점","202006","855","849"
"영등포구","297.국회3문","202006","165","163"
"영등포구","298.KBS 연구동 건너편","202006","93","93"
"영등포구","299.여의도 순복음교회","202006","574","569"
"영등포구","3201.당산skv1센터","202006","547","548"
"영등포구","3202.당산롯데캐슬프레스티지","202006","1261","1275"
"영등포구","3203.도림동배드민턴체육관","202006","230","220"
"영등포구","3204.도림고가도로 밑","202006","57","53"
"영등포구","3205.문래중학교","202006","1192","1170"
"영등포구","3206.문래동 주민센터","202006","399","397"
"영등포구","3207.양남사거리 교통섬","202006","311","314"
"영등포구","3211.신길 래미안 프레비뉴","202006","542","540"
"영등포구","3212.신풍역 6번출구","202006","843","837"
"영등포구","3214.영등포 푸르지오","202006","819","804"
"영등포구","3215.강변삼성래미안","202006","600","600"
"영등포구","3219.영등포역 2번출구","202006","642","639"
"영등포구","3220.래미안에스티움 앞 (신풍로)","202006","537","532"
"영등포구","3221.서울특별시 남부교육지원청","202006","104","103"
"용산구","800. 목월공원 앞","202006","1885","1955"
"용산구","802. 한강진역 2번 출구 앞","202006","490","372"
"용산구","803. 한남초교 앞 보도육교","202006","416","411"
"용산구","805. 문배어린이공원 앞","202006","1215","1230"
"용산구","806. 전자랜드 본관 앞","202006","1192","1150"
"용산구","807. 서울역 12번 출구 앞","202006","966","956"
"용산구","808. 서빙고동 금호맨션 앞","202006","501","498"
"용산구","809. 한남 유수지 복개주차장","202006","1209","1189"
"용산구","810. 이태원지하보도","202006","654","647"
"용산구","811. 녹사평역1번출구","202006","525","226"
"용산구","812. 용산전쟁기념관","202006","178","172"
"용산구","813. 삼각지역 3번출구","202006","1117","1022"
"용산구","815. LIG강촌아파트 103동앞","202006","2150","2234"
"용산구","816. 신용산역 6번출구 앞","202006","2841","2828"
"용산구","817. 삼각지역 4번출구 앞","202006","635","626"
"용산구","818. 숙명여대 입구 교차로","202006","1585","1587"
"용산구","819. 선린인터넷 고등학교","202006","1188","1161"
"용산구","820. 청파동입구 교차로","202006","1022","968"
"용산구","822. 이촌1동 마을공원","202006","524","523"
"용산구","823. 효창동주민센터 앞","202006","327","290"
"용산구","825. 서빙고동 주민센터 앞","202006","4303","4569"
"용산구","827. 국군복지단","202006","96","27"
"용산구","828. 숙대입구역 8번","202006","853","857"
"용산구","829. 베르가모앞","202006","3961","3910"
"용산구","830. 청암자이아파트앞","202006","719","642"
"용산구","831. 이태원관광특구입구","202006","273","258"
"용산구","832. 이촌1동 주민센터 뒤","202006","3203","3308"
"용산구","834. 효창공원앞역 3번출구 뒤","202006","2349","2310"
"용산구","835. 남영역 건너편","202006","968","982"
"용산구","836. 현대자동차서비스 앞","202006","1909","2007"
"용산구","837. 한남나들목 입구","202006","2954","3010"
"용산구","838. 숙대입구역 4번출구","202006","1244","1253"
"용산구","839. 보광동 삼성리버빌아파트 앞","202006","1403","1458"
"용산구","840. 용산 파크타워 앞","202006","588","563"
"용산구","841. 신용산역 1번 출구","202006","2368","2448"
"용산구","843. 녹사평역 광장","202006","773","625"
"용산구","844. 이촌2동 동원베네스트 아파트 앞","202006","1233","1339"
"용산구","845. 용산 선인상가","202006","877","883"
"용산구","846. 용산중학교","202006","1106","1133"
"용산구","847. 국방부민원실옆","202006","144","136"
"용산구","848. 삼각지12번 출구","202006","195","193"
"용산구","849. 삼각지 자이아파트","202006","608","602"
"용산구","850. KCC용산월츠타워","202006","430","418"
"용산구","851.효창 푸르지오 앞","202006","215","181"
"용산구","852.청암자이APT(103동)","202006","250","222"
"용산구","853.용산역 맞은편","202006","1063","1001"
"용산구","854.HID 유족동지회 앞","202006","144","124"
"용산구","855.이촌역5번출구 앞","202006","39","36"
"용산구","857. 현대 안성타워","202006","156","157"
"용산구","858.녹사평역3번 출구","202006","63","62"
"용산구","860.LG한강 자이아파트 앞","202006","543","542"
"용산구","863.이촌역2번 출구","202006","116","91"
"용산구","864.순천향대학병원(한남오거리)","202006","794","787"
"용산구","865.하얏트호텔 앞","202006","26","26"
"용산구","866.브라운스톤 남산아파트","202006","169","157"
"용산구","867.서빙고역 광장(1번출구)","202006","93","94"
"용산구","868.롯데하이마트 용산점 앞","202006","299","300"
"용산구","869.노들섬 동측 앞","202006","441","441"
"용산구","870.노들섬 서측 앞","202006","1615","1625"
"은평구","900. 은평예술회관","202006","1011","869"
"은평구","901. 응암1동사무소","202006","1446","1437"
"은평구","902. 진관동 은빛초등학교","202006","336","309"
"은평구","903. 은평뉴타운 아이파크","202006","1143","1196"
"은평구","904. 은평뉴타운 푸르지오","202006","1030","1092"
"은평구","905. 구파발역 2번출구","202006","2486","2675"
"은평구","906. 연신내역 5번출구150M 아래","202006","3938","3997"
"은평구","907. CJ 드림시티","202006","6726","7918"
"은평구","908. 구산역 4번출구","202006","1295","1323"
"은평구","909. 백련산 힐스테이트 3차","202006","454","191"
"은평구","911. 은평평화공원(역촌역4번출구)","202006","2514","2512"
"은평구","912. 응암오거리","202006","2794","3489"
"은평구","913. 이마트 은평점","202006","3608","3635"
"은평구","914. 새절역 2번출구","202006","4791","5518"
"은평구","915. 증산역 4번출구","202006","2028","2227"
"은평구","916. 평생학습관 앞","202006","1373","1492"
"은평구","917. 녹번역 4번출구","202006","1544","1517"
"은평구","919. 서울혁신파크","202006","900","889"
"은평구","921. 신도고등학교","202006","615","434"
"은평구","922. 연신내역 4번출구","202006","655","651"
"은평구","923. 국민은행 연서지점","202006","814","832"
"은평구","924. 메뚜기다리","202006","318","193"
"은평구","925. 불광역 2번출구","202006","623","624"
"은평구","926. 불광역 8번출구","202006","1880","1876"
"은평구","927. 연신내역 3번출구 인근","202006","639","629"
"은평구","928. 은평역사한옥박물관","202006","345","282"
"은평구","930. 구 서부경찰서 건너편","202006","1114","1176"
"은평구","931. 역촌파출소","202006","3291","3921"
"은평구","932. 예일여중","202006","1340","1374"
"은평구","933. LG서비스 역촌점","202006","2073","2159"
"은평구","934. 신사동 성당","202006","1277","1268"
"은평구","937. 상림마을 롯데캐슬2단지 옆","202006","199","177"
"은평구","938. 금암 문화공원","202006","294","306"
"은평구","939. 은평구청 교차로","202006","812","682"
"은평구","941. 은평뉴타운 도서관","202006","568","383"
"은평구","942. 상림마을 생태공원","202006","511","483"
"은평구","943. 은평구청 보건소","202006","1775","1892"
"은평구","945. 기자촌 사거리","202006","619","394"
"은평구","946. 독바위역","202006","731","676"
"은평구","947. 연신내 선일하이츠빌 정류소","202006","1146","1130"
"은평구","948. 디지털미디어 시티역 4번출구","202006","748","709"
"은평구","949. 연신내역 1번 출구","202006","1069","1154"
"은평구","950. 구산역 2번 출구","202006","1953","2196"
"은평구","951. 연신내역 6번출구옆","202006","1584","1587"
"은평구","952. 서울연신중학교","202006","515","493"
"은평구","953. 서울연신초등학교","202006","701","672"
"은평구","954. 은평뉴타운구파발9단지","202006","841","809"
"은평구","956. 응암시장교차로","202006","3167","3781"
"은평구","958. 신한은행 응암동 지점 앞","202006","1711","1693"
"은평구","959. 구파발10단지 인근","202006","507","529"
"은평구","960. 구파발역 환승센터","202006","785","881"
"은평구","961. 불광역 9번 출구","202006","1119","1122"
"은평구","962. 은평뉴타운 힐데스하임","202006","1297","1297"
"은평구","963. 대호프라자아파트","202006","1049","1045"
"은평구","964. 북한산힐스테이트 7차아파트","202006","461","411"
"은평구","965. 서울특별시 은평병원","202006","553","257"
"은평구","966. 서울혁신파크1","202006","458","472"
"은평구","967. 서울혁신파크2","202006","538","521"
"은평구","968. 은평뉴타운 상림마을 13단지","202006","222","179"
"은평구","969. 은평 지웰테라스","202006","344","297"
"은평구","971. 역촌 센트레빌 아파트","202006","445","303"
"은평구","972. 수색역","202006","845","785"
"은평구","973.제각말푸르지오 5-1단지 아파트","202006","29","13"
"은평구","974.연신초등학교옆 마을마당","202006","19","10"
"은평구","975.백련산 힐스테이트상가앞","202006","48","15"
"은평구","976.진관고등학교앞","202006","74","63"
"은평구","977.신도중학교앞","202006","23","10"
"은평구","978.녹번 힐스테이트상가앞","202006","80","55"
"은평구","979.원풍빌라앞","202006","159","158"
"은평구","982.유니클로 은평점앞","202006","145","139"
"은평구","984.상신초등학교앞 버스정류장","202006","228","239"
"은평구","985.은평온누리약국앞","202006","138","140"
"은평구","989.응암 꼬꼬닭치킨호프 앞","202006","215","224"
"은평구","991.흥국사 정류장","202006","34","32"
"은평구","992.북한산입구 정류장","202006","41","38"
"은평구","993.은평뉴타운 온뜨락아파트앞","202006","75","55"
"은평구","994.북한산생태공원입구(교통섬)","202006","68","59"
"은평구","995.은평다목적체육관","202006","48","39"
"은평구","996.응암역 1번출구","202006","680","683"
"정비센터","9993. 개화정비","202006","1","1"
"정비센터","9997.강남센터","202006","33","18"
"정비센터","9998. 영남주차장 정비센터","202006","1","2"
"정비센터","99998. 상암단말정비","202006","1","1"
"정비센터","99999. 영남단말기정비","202006","6","5"
"정비센터","도봉센터","202006","2","3"
"정비센터","상담센터","202006","16","0"
"정비센터","상암센터 정비실","202006","29","24"
"정비센터","위트콤","202006","180","162"
"정비센터","천왕센터","202006","1","1"
"정비센터","천호센터","202006","1","0"
"종로구","301. 경복궁역 7번출구 앞","202006","1612","1101"
"종로구","302. 경복궁역 4번출구 뒤","202006","2499","2159"
"종로구","303. 광화문역 1번출구 앞","202006","1876","1521"
"종로구","304. 광화문역 2번출구 앞","202006","1179","940"
"종로구","305. 종로구청 옆","202006","1762","1588"
"종로구","306. 광화문역 7번출구 앞","202006","1898","1246"
"종로구","307. 서울역사박물관 앞","202006","1195","1060"
"종로구","308. 광화문 S타워 앞","202006","2234","2205"
"종로구","309. 광화문역 6번출구 옆","202006","1075","706"
"종로구","314. 국립현대미술관","202006","919","888"
"종로구","316. 종각역 1번출구 앞","202006","2401","2279"
"종로구","326. 안국역 5번출구 앞","202006","1907","1609"
"종로구","327. 낙원상가 옆","202006","1371","1364"
"종로구","328. 탑골공원 앞","202006","1141","1050"
"종로구","329. 청계2가 사거리 옆","202006","1568","1564"
"종로구","334. 종로3가역 2번출구 뒤","202006","1938","1906"
"종로구","335. 종로3가역 15번출구 앞","202006","1268","1270"
"종로구","337. 창경궁 입구","202006","436","407"
"종로구","338. 세운스퀘어 앞","202006","1406","1398"
"종로구","339. 종로4가 사거리","202006","1141","1030"
"종로구","340. 혜화동 로터리","202006","2031","2029"
"종로구","3402.이화공영주차장","202006","421","338"
"종로구","3403.서울특별시 교육청","202006","142","116"
"종로구","3404.서울특별시 중부교육지원청","202006","74","48"
"종로구","3405.파크팰리스","202006","757","655"
"종로구","3406.세종로공원","202006","148","104"
"종로구","3407.안국동사거리(신)","202006","827","760"
"종로구","3408.종로타워빌딩","202006","1024","1005"
"종로구","341. 혜화역 3번출구 뒤","202006","1229","1127"
"종로구","3411.종묘","202006","623","614"
"종로구","3412.세운상가","202006","457","456"
"종로구","3413.종로플레이스","202006","1013","937"
"종로구","3414.종로5가역 4번출구","202006","41","40"
"종로구","3415.동대문역6번출구","202006","167","166"
"종로구","3416.동묘앞역 6번출구","202006","60","51"
"종로구","3417.창신3동주민센터","202006","270","250"
"종로구","3418.창신역2번 출구","202006","37","35"
"종로구","3419.국립어린이과학관","202006","145","109"
"종로구","342. 대학로 마로니에공원","202006","2557","2511"
"종로구","3420.성균관대입구사거리(맥도날드)","202006","268","261"
"종로구","3421.혜화역 1번출구","202006","23","22"
"종로구","3422.성균관대 정문","202006","462","459"
"종로구","3423.현대그룹(본사)","202006","308","257"
"종로구","3426.독립문역 2번출구 뒤","202006","94","80"
"종로구","3427.인왕산 아이파크 정문","202006","88","90"
"종로구","3428.서울미술관","202006","118","98"
"종로구","3429.AW컨벤션앞","202006","74","45"
"종로구","343. 예일빌딩(율곡로) 앞","202006","404","397"
"종로구","3430.구기치안센터 앞","202006","77","55"
"종로구","3431.로제우스 레포츠센터","202006","79","62"
"종로구","3432.종로2가 사거리","202006","901","900"
"종로구","344. 성균관대 E하우스 앞","202006","590","523"
"종로구","345. 서울보증보험본사 앞","202006","1165","1065"
"종로구","348. 독립문역 사거리","202006","1281","837"
"종로구","349. 사직동주민센터","202006","786","741"
"종로구","351. 청운초교 앞 삼거리","202006","1004","982"
"종로구","352. 중앙고입구 삼거리","202006","291","175"
"종로구","353. 재동초교 앞 삼거리","202006","787","778"
"종로구","354. 포르투갈 대사관 앞","202006","936","908"
"종로구","355. 서울사대부속초교 앞","202006","1180","965"
"종로구","356. KT혜화지사 앞","202006","1233","1180"
"종로구","358. 성대입구 사거리","202006","2230","2211"
"종로구","359. 원남동사거리","202006","1151","1168"
"종로구","361. 동묘앞역 1번출구 뒤","202006","3151","3140"
"종로구","362. 청계8가 사거리","202006","1788","1764"
"종로구","363. 신설동역 11번출구 뒤","202006","1799","1796"
"종로구","364. 창신역 1번출구 앞","202006","742","680"
"종로구","367. 독립문역 3-1번출구","202006","1598","1326"
"종로구","368. SK 서린빌딩 앞","202006","1146","1312"
"종로구","369. 광화문 시민열린마당","202006","1757","1119"
"종로구","385. 종각역 5번출구","202006","1700","1674"
"종로구","386. 올림픽기념 국민생활관 앞","202006","714","655"
"종로구","388. 동성중학교 앞","202006","1015","975"
"종로구","393. 동대문역 8번 출구","202006","2475","2423"
"종로구","394. 경희궁 자이 3단지","202006","90","101"
"종로구","395. 경희궁 자이 2단지","202006","1413","1385"
"종로구","397. 종묘공영주차장 건너편","202006","588","544"
"종로구","446. 상명대입구","202006","796","772"
"종로구","449. 일성아파트","202006","259","143"
"종로구","450. 효자동 삼거리","202006","566","504"
"종로구","451. 청와대앞길","202006","250","157"
"종로구","452. 동대문 종합시장 버스정류장","202006","765","669"
"종로구","453. 종로오가 지하쇼핑센터 14번출구","202006","1229","1180"
"종로구","454. 종로2가 버스정류장 (종각방향)","202006","1286","1253"
"종로구","455. 삼익한의원","202006","755","716"
"종로구","456. 숭인2동 주민센터 입구 (이강3대냉면)","202006","981","981"
"종로구","457. 종로꽃시장 입구 옆","202006","848","838"
"종로구","458. 광화문역 5번출구","202006","2296","1977"
"종로구","461. 서울지방경찰청","202006","1244","1006"
"종로구","462. 신영동삼거리(북악터널방향)","202006","43","61"
"종로구","464. 삼청동 골목","202006","815","746"
"종로구","465. 삼청공원 앞","202006","132","98"
"종로구","486. 평창동주민센터 앞","202006","310","267"
"중구","300. 정동사거리","202006","1273","1173"
"중구","310. 청계광장 옆","202006","1126","924"
"중구","311. 서울광장 옆","202006","2905","1913"
"중구","312. 시청역 1번출구 뒤","202006","2497","2146"
"중구","318. 광교사거리 남측","202006","806","782"
"중구","320. 을지로입구역 4번출구 앞","202006","1485","1458"
"중구","321. KEB 하나금융그룹 명동사옥 옆","202006","1194","1190"
"중구","322. 명동성당 앞","202006","567","567"
"중구","324. 신세계백화점 본점 앞","202006","1060","1035"
"중구","331. 을지로2가 사거리 북측","202006","1484","1503"
"중구","332. 을지로2가 사거리 남측","202006","903","906"
"중구","336. 티마크 호텔 앞","202006","780","761"
"중구","346. 맥스타일 앞","202006","1987","2043"
"중구","347. 동대문역사문화공원역 9번출구 앞","202006","1484","1221"
"중구","370. 시청역(2호선) 9번출구 뒤","202006","1669","1465"
"중구","371. 동대입구역 6번출구 뒤","202006","750","739"
"중구","372. 약수역 3번출구 뒤","202006","1192","1200"
"중구","373. 청구 어린이공원","202006","177","172"
"중구","374. 청구역 2번출구 앞","202006","1291","1302"
"중구","375. 다산 어린이공원","202006","1513","1529"
"중구","378. 청계7가 사거리","202006","1600","1582"
"중구","379. 서울역9번출구","202006","1212","1207"
"중구","380. CJ제일제당 앞","202006","1208","1165"
"중구","381. 장충체육관","202006","150","99"
"중구","382. 약수역 10번출구 앞","202006","728","732"
"중구","383. 신당역 12번 출구 뒤","202006","2518","2353"
"중구","384. 종로학원본원","202006","758","750"
"중구","387. 훈련원공원주차장 앞","202006","1220","920"
"중구","389. 을지로4가역 1번출구","202006","981","962"
"중구","390. 충무로역 1번출구","202006","1641","1617"
"중구","391. 정동길입구","202006","501","469"
"중구","398. 을지로3가역 3번출구","202006","1387","1371"
"중구","399. 서울역 센트럴 자이아파트","202006","916","472"
"중구","428. 명보사거리","202006","812","805"
"중구","429. 송도병원","202006","156","144"
"중구","430. KEB하나은행 장충동지점","202006","829","828"
"중구","431. 청계천 영도교","202006","2511","2350"
"중구","433. 을지로입구역 2번출구","202006","1485","1459"
"중구","434. 신당 래미안 버스정류장","202006","79","42"
"중구","435. SK 남산빌딩","202006","447","434"
"중구","441.염천교사거리","202006","227","201"
"중구","442.서울역 서부","202006","171","129"
"중구","443.호암아트홀","202006","389","374"
"중구","444.서울역3번 출구","202006","46","45"
"중구","445.대한상공회의소","202006","651","636"
"중구","466.롯데호텔","202006","482","334"
"중구","467.한국은행","202006","132","121"
"중구","468.웨스틴 조선호텔","202006","169","164"
"중구","469.회현역 1번출구","202006","87","77"
"중구","470.회현역 7번출구","202006","328","320"
"중구","471.회현사거리 남측","202006","519","514"
"중구","472.삼일교(시그니쳐 타워)","202006","720","702"
"중구","473.을지로4가역 9번출구","202006","831","779"
"중구","474.동대문역사문화공원역 1번출구 뒤편","202006","590","482"
"중구","475.DDP 패션몰","202006","44","35"
"중구","476.광희문","202006","142","144"
"중구","477.앰배서더 호텔 주변","202006","69","57"
"중구","479.동대입구역 3번 출구","202006","104","98"
"중구","480.약수역 6번 출구","202006","7","7"
"중구","481.신당역 10번 출구","202006","114","106"
"중구","482.예수소망교회","202006","60","60"
"중구","483.남산타운아파트 버스정류장","202006","71","65"
"중구","484.도동삼거리","202006","46","30"
"중구","485.서울역4번출구","202006","409","386"
"중구","826. 서울역 서부교차로2","202006","1469","1345"
"중랑구","1401. 극동늘푸른아파트","202006","2784","2954"
"중랑구","1402. 금란주차장 앞","202006","1622","1715"
"중랑구","1403. 중화빌딩 앞 (동부시장)","202006","3904","3948"
"중랑구","1404. 동일로 지하차도","202006","1942","1977"
"중랑구","1405. 망우역 1번출구","202006","1935","1953"
"중랑구","1406. 망우청소년수련관","202006","165","120"
"중랑구","1407. 먹골역 1번출구 뒤","202006","1814","2046"
"중랑구","1408. 먹골역 6번출구 앞","202006","1791","2074"
"중랑구","1410. 면목 대원칸타빌아파트","202006","430","145"
"중랑구","1411. 상봉시장앞 교차로 한성빌딩 앞","202006","1139","1137"
"중랑구","1412. 면목초등학교","202006","793","812"
"중랑구","1413. 봉화산역 5번출구 뒤","202006","1359","1511"
"중랑구","1414. 사가정역 1번출구","202006","3181","3471"
"중랑구","1416. 상봉역 3번출구","202006","1395","1406"
"중랑구","1418. 새솔초등학교","202006","620","416"
"중랑구","1420. 신내어울공원 앞","202006","929","961"
"중랑구","1421. 신내역 4번출구","202006","317","290"
"중랑구","1422. 신내우디안아파트 1단지","202006","240","141"
"중랑구","1424. 양원역 2번출구","202006","181","156"
"중랑구","1425. 용마문화복지센터","202006","833","796"
"중랑구","1426. 면목도시개발아파트 1동 앞","202006","481","181"
"중랑구","1427. 용마산역 1번출구","202006","372","312"
"중랑구","1428. 원묵고등학교","202006","740","498"
"중랑구","1429. 장안중학교","202006","446","528"
"중랑구","1430. 중랑구청","202006","1399","1018"
"중랑구","1431. 중랑구청 사거리","202006","2393","2366"
"중랑구","1433. 중화역 2번출구","202006","2898","3430"
"중랑구","1434. 홈플러스 면목동점","202006","1311","1382"
"중랑구","1435. 능산삼거리","202006","392","273"
"중랑구","1436. 영풍마드레빌","202006","928","887"
"중랑구","1437. 늘푸른공원 앞","202006","95","115"
"중랑구","1438. 홈플러스 신내점 앞","202006","2213","2517"
"중랑구","1440. 하나은행 면목지점","202006","1706","1991"
"중랑구","1441. 신내능말공원","202006","698","469"
"중랑구","1442. (구)신한은행 중랑교지점","202006","2110","2384"
"중랑구","1443. 구립망우청소년독서실","202006","559","558"
"중랑구","1444. 면목4치안센터","202006","1347","1637"
"중랑구","1445. 용마지구대","202006","328","367"
"중랑구","1446. 중랑전화국 교차로","202006","1783","2036"
"중랑구","1447. 면목역 3번출구","202006","2529","2694"
"중랑구","1448. 코스트코 상봉점","202006","2576","2594"
"중랑구","1449. 상봉역 1번출구","202006","2925","2957"
"중랑구","1450. 화랑대역 7번출구","202006","1871","1941"
